annotation_id,annotator,content_moderation,created_at,id,lead_time,text,updated_at
364,1,"{""choices"":[""family"",""wealth""]}",2025-06-25T09:28:41.564052Z,6661,35.747,"{""qID"": ""337F8MIIMZBNGTL22VYOUAYQZN1049-2"", ""sentence"": ""When it came to divorce time, Erin had a good family lawyer and Cynthia did not, so _ came out with less assets."", ""option1"": ""Erin"", ""option2"": ""Cynthia"", ""answer"": ""2""}",2025-06-25T09:28:41.564092Z
293,1,hesitation,2025-06-24T09:22:00.911052Z,6674,23.829,"{""qID"": ""3FVBZG9CLLSWMU8410U7GXV3Y8A0HT-2"", ""sentence"": ""The dog looked at the fence and the gate and wondered if it would be best to go through the _ ."", ""option1"": ""fence"", ""option2"": ""gate"", ""answer"": ""2""}",2025-06-24T09:22:00.911113Z
365,1,family,2025-06-25T09:29:08.423321Z,6677,25.629,"{""qID"": ""3PUOXASB571LFKX4NK77HHCS8389ZJ-2"", ""sentence"": ""For a trip to the Rocky Mountains, Monica\u2019s family brought along the sleds instead of the skis because the kids had never been on the _ ."", ""option1"": ""sleds"", ""option2"": ""skis"", ""answer"": ""2""}",2025-06-25T09:29:08.423362Z
294,1,hesitation,2025-06-24T09:22:19.062549Z,6794,16.67,"{""qID"": ""3R5LWXWHR2MQJOJ4K61W4B6DTAUGX7-1"", ""sentence"": ""Ryan wondered if Donald thought he was an enemy, but _ was probably being paranoid."", ""option1"": ""Ryan"", ""option2"": ""Donald"", ""answer"": ""1""}",2025-06-24T09:22:19.062635Z
332,1,friendship,2025-06-25T09:14:20.973021Z,6796,14.141,"{""qID"": ""31ANT7FQNAGVH1U5Y60JXSRUGCB5H2-1"", ""sentence"": ""I prefer to communicate on paper while my friend likes to communicate on a computer screen by texting. She thinks words look better on the _ ."", ""option1"": ""computer screen"", ""option2"": ""paper"", ""answer"": ""1""}",2025-06-25T09:14:20.973053Z
256,1,"{""choices"":[""chores"",""sickness""]}",2025-06-24T08:56:19.408396Z,6809,17.531,"{""qID"": ""3XBXDSS88AX65GX5VXYCH3BKOA6LX7-1"", ""sentence"": ""Rachel has more trouble doing daily chores than Elena, because _ suffers from clinical depression."", ""option1"": ""Rachel"", ""option2"": ""Elena"", ""answer"": ""1""}",2025-06-24T08:56:19.408493Z
437,1,"{""choices"":[""ask"",""sickness""]}",2025-06-25T14:41:10.139993Z,6916,78.964,"{""qID"": ""3XH7ZM9YX48R7IAKX1PUNCY2OGE9RD-1"", ""sentence"": ""Rebecca treated Victoria's hemorrhoids and _ spent time after answering questions about how to treat it."", ""option1"": ""Rebecca"", ""option2"": ""Victoria"", ""answer"": ""1""}",2025-06-25T14:41:10.140023Z
376,1,,2025-06-25T09:33:46.324100Z,6962,17.79,"{""qID"": ""3UEDKCTP9VOMC6AP8M6DG6X994O7K0-1"", ""sentence"": ""The ball was thrown father than the disc, because the _ was a lot lighter."", ""option1"": ""ball"", ""option2"": ""disc"", ""answer"": ""1""}",2025-06-25T09:33:46.324133Z
295,1,,2025-06-24T09:22:39.583992Z,7109,19.159,"{""qID"": ""378G7J1SJLWYGLJGK83MARJLIX4WE8-1"", ""sentence"": ""Jade ordered sushi and steak at the fusion restaurant, but could only eat the steak because the _ tasted wonderful."", ""option1"": ""steak"", ""option2"": ""sushi"", ""answer"": ""1""}",2025-06-24T09:22:39.584045Z
415,1,sickness,2025-06-25T09:52:49.051187Z,7181,8.428,"{""qID"": ""3XBXDSS888HRBRYYBZMCP5NCVJBLXI-2"", ""sentence"": ""Strength-training is a good idea for Adam but not Matthew because _ is recovering from an injury."", ""option1"": ""Adam"", ""option2"": ""Matthew"", ""answer"": ""2""}",2025-06-25T09:52:49.051213Z
333,1,"{""choices"":[""ask"",""friendship""]}",2025-06-25T09:14:34.135839Z,7237,11.578,"{""qID"": ""3SNR5F7R947V9FYIFPB71YYLRE0IE8-2"", ""sentence"": ""Felicia is being emotionally abused and asks her friend Erin for help, and _ feels like helping."", ""option1"": ""Felicia"", ""option2"": ""Erin"", ""answer"": ""2""}",2025-06-25T09:14:34.135860Z
257,1,chores,2025-06-24T08:57:17.265276Z,7252,55.94,"{""qID"": ""3TZDZ3Y0JS4OKOCWF9YFPNSGVNZ91W-1"", ""sentence"": ""Bob needed to get some chores done. Chase was a mile away and Taco Cabana was two miles away. He traveled to the _ first because it was nearer."", ""option1"": ""Chase"", ""option2"": ""Taco Cabana"", ""answer"": ""1""}",2025-06-24T08:57:17.265317Z
296,1,hesitation,2025-06-24T09:22:54.914112Z,7572,13.92,"{""qID"": ""3WGZLY9VCJ0XS385A8OWIRMNP1N8DJ-2"", ""sentence"": ""If you wonder whether to use a pen or a pencil to do your homework, the _ is easier to fix later."", ""option1"": ""pen"", ""option2"": ""pencil"", ""answer"": ""2""}",2025-06-24T09:22:54.914186Z
438,1,,2025-06-25T14:42:29.353228Z,7593,77.468,"{""qID"": ""360ZO6N6J3X0A2XSSTTD1D4SIY39MN-2"", ""sentence"": ""The bureau handled tax questions but regulation questions were sent to the administration, as the _ was authoritative in regulatory matters."", ""option1"": ""bureau"", ""option2"": ""administration"", ""answer"": ""2""}",2025-06-25T14:42:29.353249Z
334,1,friendship,2025-06-25T09:14:47.716273Z,7636,12.099,"{""qID"": ""3PA41K45VPI2HM6C5CNL4L7HS827P7-1"", ""sentence"": ""Although she was mad at both, the friend felt more betrayed by Emily than Kayla because _  had told the secret."", ""option1"": ""Emily"", ""option2"": ""Kayla"", ""answer"": ""1""}",2025-06-25T09:14:47.716294Z
258,1,chores,2025-06-24T08:57:48.186449Z,7736,29.343,"{""qID"": ""3S1WOPCJFI7R4QIOX7W7DZDL4RUJEM-1"", ""sentence"": ""Amy was scolded by Natalie for not emptying the litter box because it was _ 's turn to do the chore."", ""option1"": ""Amy"", ""option2"": ""Natalie"", ""answer"": ""1""}",2025-06-24T08:57:48.186470Z
297,1,,2025-06-24T09:23:40.571477Z,7778,32.779,"{""qID"": ""33TGB4G0LRVUOT5A46033UL2KCSTX0-2"", ""sentence"": ""The kids abused the slides in the playground, but took better care of the swings.  They just thought the _ were a wonderful ride."", ""option1"": ""slides"", ""option2"": ""swings"", ""answer"": ""2""}",2025-06-24T09:23:40.571501Z
390,1,hesitation,2025-06-25T09:42:02.869226Z,7848,13.33,"{""qID"": ""3HEA4ZVWVF0J18AAX4ZA8VO39MP55O-2"", ""sentence"": ""The couple couldn't decide whether to get a new refrigerator or new laundry machine. They went with the latter because their old _ was dilapidated."", ""option1"": ""refrigerator"", ""option2"": ""laundry machine"", ""answer"": ""2""}",2025-06-25T09:42:02.869246Z
335,1,friendship,2025-06-25T09:14:59.909843Z,7899,10.716,"{""qID"": ""3VJ4PFXFJ5LXSTC6T1YZOIW50WEAU6-1"", ""sentence"": ""Elena is buying a coloured contacts for her friend Carrie, because _ wants to surprise her."", ""option1"": ""Elena"", ""option2"": ""Carrie"", ""answer"": ""1""}",2025-06-25T09:14:59.909863Z
439,1,ask,2025-06-25T14:43:04.910416Z,8017,19.472,"{""qID"": ""37AQKJ12TXM8DNXJFYN6MTCNCYLTTI-1"", ""sentence"": ""At the dance, Samantha is asked rude questions by Rebecca because _ is a victim."", ""option1"": ""Samantha"", ""option2"": ""Rebecca"", ""answer"": ""1""}",2025-06-25T14:43:04.910449Z
336,1,friendship,2025-06-25T09:15:11.454369Z,8031,8.382,"{""qID"": ""32TZXEA1OLINNI6KYE2O8FH09XM410-2"", ""sentence"": ""Randy explained to his friend Hunter the rules to Australian Football.  _ was intrigued."", ""option1"": ""Randy"", ""option2"": ""Hunter"", ""answer"": ""2""}",2025-06-25T09:15:11.454389Z
259,1,chores,2025-06-24T08:58:05.180716Z,8054,8.401,"{""qID"": ""3D4BBDG7ZHUMSPXEEXMPF68LUC1C3S-2"", ""sentence"": ""Cynthia took out the trash while Maria did the dishes, and _ did their chores indoors."", ""option1"": ""Cynthia"", ""option2"": ""Maria"", ""answer"": ""2""}",2025-06-24T08:58:05.180742Z
337,1,friendship,2025-06-25T09:16:12.792232Z,8181,28.756,"{""qID"": ""301KG0KX9EZ3I4BIGNYLZLOIV8A2HZ-1"", ""sentence"": ""James started to pant on his way to the park, so he branched his friend house and rest because the _ is far."", ""option1"": ""park"", ""option2"": ""house"", ""answer"": ""1""}",2025-06-25T09:16:12.792275Z
384,1,hesitation,2025-06-25T09:39:23.421420Z,8364,12.632,"{""qID"": ""3IHWR4LC7DBZ6PPKIOD7HQERSKLI83-1"", ""sentence"": ""Angela wondered how Sarah had such a glossy, youthful face for her age because _ had wrinkles on her face."", ""option1"": ""Angela"", ""option2"": ""Sarah"", ""answer"": ""1""}",2025-06-25T09:39:23.421444Z
416,1,sickness,2025-06-25T09:53:02.423659Z,8547,12.095,"{""qID"": ""388FBO7JZRR6ZWRTS8OTLBYA704YN3-1"", ""sentence"": ""Beth felt more pain from the tailbone injury than the minor cut as the _ was impacted more body parts."", ""option1"": ""tailbone injury"", ""option2"": ""minor cut"", ""answer"": ""1""}",2025-06-25T09:53:02.423704Z
338,1,friendship,2025-06-25T09:17:18.681110Z,8747,64.459,"{""qID"": ""3WRBLBQ2GTMIMYDTHUCPVXJ1IY3G0T-2"", ""sentence"": ""Neil wanted to help his good friend Benjamin quit smoking for _ was an current smoker."", ""option1"": ""Neil"", ""option2"": ""Benjamin"", ""answer"": ""2""}",2025-06-25T09:17:18.681154Z
391,1,hesitation,2025-06-25T09:42:20.066167Z,8843,15.885,"{""qID"": ""3GONHBMNHVW0M4GYCTBCM3IC84YMZI-2"", ""sentence"": ""They debated whether or not to buy antique or modern furniture as the _ look was more contemporary."", ""option1"": ""antique"", ""option2"": ""modern"", ""answer"": ""2""}",2025-06-25T09:42:20.066263Z
339,1,friendship,2025-06-25T09:17:29.328978Z,8952,9.326,"{""qID"": ""3RSBJ6YZECOIHQAAOXWIBFRZMHWFOA-2"", ""sentence"": ""Christopher took a trip and went to visit Brett's home in Asia because _ wanted to have a friend to visit."", ""option1"": ""Christopher"", ""option2"": ""Brett"", ""answer"": ""2""}",2025-06-25T09:17:29.328999Z
340,1,"{""choices"":[""ask"",""friendship""]}",2025-06-25T09:17:50.313896Z,9000,19.645,"{""qID"": ""36D1BWBEHPFPAICT7KEYRQWECN52MQ-1"", ""sentence"": ""Tanya wants to grow dahlias in a pot so she asks her friend Katrina if she wants to join her, because _ doesn't want to do it herself."", ""option1"": ""Tanya"", ""option2"": ""Katrina"", ""answer"": ""1""}",2025-06-25T09:17:50.313931Z
440,1,ask,2025-06-25T14:44:46.269211Z,9032,22.015,"{""qID"": ""3M7OI89LVYMLP8KWXZKNM9K54ZJ6C0-2"", ""sentence"": ""Amy had to take a defensive driving course and Jennifer had already taken one, so _ answered all kinds of questions about it."", ""option1"": ""Amy"", ""option2"": ""Jennifer"", ""answer"": ""2""}",2025-06-25T14:44:46.269238Z
341,1,friendship,2025-06-25T09:18:04.256217Z,9108,12.613,"{""qID"": ""33NOQL7T9QD0V4D12QDT9J5QEU4Z83-1"", ""sentence"": ""I was impressed with the behavior of my friend but not the attitude of his friend, because the _ was polite."", ""option1"": ""behavior"", ""option2"": ""attitude"", ""answer"": ""1""}",2025-06-25T09:18:04.256237Z
342,1,friendship,2025-06-25T09:18:26.427524Z,9178,20.661,"{""qID"": ""38O9DZ0A641NLFR1K47H2UZSNS2263-2"", ""sentence"": ""Francois wanted to take a bath with his new scented salt, but his friend convinced him to try the bath oil instead because the _ smelled so good."", ""option1"": ""salt"", ""option2"": ""oil"", ""answer"": ""2""}",2025-06-25T09:18:26.427545Z
343,1,"{""choices"":[""ask"",""friendship""]}",2025-06-25T09:18:57.369182Z,9184,29.594,"{""qID"": ""3XD2A6FGFP838XAXCQPZDM3YBRDS9J-2"", ""sentence"": ""Electronics were foreign to Adam so he asked his friend Neil who was an electrician since _ was a professional."", ""option1"": ""Adam"", ""option2"": ""Neil"", ""answer"": ""2""}",2025-06-25T09:18:57.369202Z
260,1,chores,2025-06-24T08:58:25.585207Z,9252,14.099,"{""qID"": ""3P458N04Q1FLA5CQ1T47A9O3PGQ2XA-2"", ""sentence"": ""Donald's least favorite chore was cleaning the toilet, so Ian always did it. _ was mad they have to do it."", ""option1"": ""Donald"", ""option2"": ""Ian"", ""answer"": ""2""}",2025-06-24T08:58:25.585230Z
261,1,DIY,2025-06-24T08:58:50.065362Z,9422,22.613,"{""qID"": ""3VAOOVPI3ZQWBXH9XGJOEBSPO6CLLZ-1"", ""sentence"": ""Painting the garage was a pleasure to Jeffrey but not to Justin, as _ loved the quiet nature of the chore."", ""option1"": ""Jeffrey"", ""option2"": ""Justin"", ""answer"": ""1""}",2025-06-24T08:58:50.065384Z
344,1,friendship,2025-06-25T09:19:52.976192Z,9504,8.735,"{""qID"": ""33NKDW9FFZWD2C3ZIK5DEKLYWP1XCS-1"", ""sentence"": ""My friend hated the piano lessons but loved the guitar courses because the _ were lame."", ""option1"": ""lessons"", ""option2"": ""courses"", ""answer"": ""1""}",2025-06-25T09:19:52.976216Z
441,1,ask,2025-06-25T14:45:15.236399Z,9561,27.212,"{""qID"": ""3XAOZ9UYRZPUCNTIWB91BII506U1QY-2"", ""sentence"": ""During a job interview, Matthew asked Christopher about their prior jobs because _ avoided the question."", ""option1"": ""Matthew"", ""option2"": ""Christopher"", ""answer"": ""2""}",2025-06-25T14:45:15.236423Z
417,1,sickness,2025-06-25T09:53:12.823134Z,9614,9.208,"{""qID"": ""3EKZL9T8YA0GGM3KDGNRBYX47ZNHCN-1"", ""sentence"": ""I would bring a personal injury claim instead of an emotional distress claim since the _ is easier to prove."", ""option1"": ""personal injury claim"", ""option2"": ""emotional distress"", ""answer"": ""1""}",2025-06-25T09:53:12.823158Z
345,1,friendship,2025-06-25T09:20:09.745322Z,9676,15.421,"{""qID"": ""3APP19WN71CY6K01ZLG6C05K7CN6GX-2"", ""sentence"": ""I decided to write my dear friend from Asia by email instead of written letter because the _ would get there slower."", ""option1"": ""email"", ""option2"": ""letter"", ""answer"": ""2""}",2025-06-25T09:20:09.745343Z
346,1,friendship,2025-06-25T09:20:32.596832Z,9795,21.299,"{""qID"": ""3ZC62PVYDJO15AEU9G10SX67VK8XXZ-2"", ""sentence"": ""Mary's friend liked driving a go cart over a bike because she was more indifferent about the _ ."", ""option1"": ""cart"", ""option2"": ""bike"", ""answer"": ""2""}",2025-06-25T09:20:32.596853Z
442,1,ask,2025-06-25T14:45:31.439221Z,9806,14.938,"{""qID"": ""375VMB7D4LXQH9KIJU0NVGG0R04IDG-2"", ""sentence"": ""Benjamin was more likely to ask questions during class than Joel because _ did not find the material interesting."", ""option1"": ""Benjamin"", ""option2"": ""Joel"", ""answer"": ""2""}",2025-06-25T14:45:31.439257Z
347,1,"{""choices"":[""friendship"",""wealth"",""sickness""]}",2025-06-25T09:21:02.489137Z,9831,33.461,"{""qID"": ""30F94FBDNTYNBQ29ZA8LEXU9Z06BTP-1"", ""sentence"": ""Leslie saw that Brian was getting more and more in debt because of his addiction. _ wanted his friend to stop gambling."", ""option1"": ""Leslie"", ""option2"": ""Brian"", ""answer"": ""1""}",2025-06-25T09:21:08.258434Z
348,1,friendship,2025-06-25T09:22:09.178363Z,10331,54.257,"{""qID"": ""3KVQ0UJWPZZDERPUT5MJYV1HV205WI-2"", ""sentence"": ""Mary chose to buy her friend chocolates over flowers for the Birthday. The _ were too expensive."", ""option1"": ""chocolates"", ""option2"": ""flowers"", ""answer"": ""2""}",2025-06-25T09:22:09.178404Z
385,1,hesitation,2025-06-25T09:40:19.900604Z,10393,13.252,"{""qID"": ""3D4BBDG7ZHUMSPXEEXMPF68LUE5C30-1"", ""sentence"": ""Laura wondered if Felicia was French because _ heard her speak with an accent that was familiar."", ""option1"": ""Laura"", ""option2"": ""Felicia"", ""answer"": ""1""}",2025-06-25T09:40:19.900631Z
443,1,ask,2025-06-25T14:46:54.446187Z,10413,15.496,"{""qID"": ""3ZG552ORAOI80562LCFPEMFQ2FV2VG-1"", ""sentence"": ""Natalie took their dog to Erin to treat ringworm so _ asked questions on how to take care of them after."", ""option1"": ""Natalie"", ""option2"": ""Erin"", ""answer"": ""1""}",2025-06-25T14:46:54.446227Z
349,1,friendship,2025-06-25T09:22:17.498096Z,10472,6.977,"{""qID"": ""3MWOYZD5WVMU5INRMLFVJK08TLONOQ-1"", ""sentence"": ""The portfolio of my friend was better than my profile, because the _ was detailed."", ""option1"": ""portfolio"", ""option2"": ""profile"", ""answer"": ""1""}",2025-06-25T09:22:17.498139Z
350,1,"{""choices"":[""friendship"",""family""]}",2025-06-25T09:22:37.289321Z,10514,18.225,"{""qID"": ""3L2OEKSTW98LWP4PM6ZA3E8FI3M8Y2-2"", ""sentence"": ""My friend had an amazing lineage that was better than my ancestry because the _ of me was dull."", ""option1"": ""lineage"", ""option2"": ""ancestry"", ""answer"": ""2""}",2025-06-25T09:22:37.289345Z
351,1,friendship,2025-06-25T09:22:48.593838Z,10546,8.229,"{""qID"": ""3I7SHAD35OAWWJ9ZDWVTNHDLM0GM76-1"", ""sentence"": ""Lindsey wanted to learn how to make another friend but not Jennifer because _ was lonely."", ""option1"": ""Lindsey"", ""option2"": ""Jennifer"", ""answer"": ""1""}",2025-06-25T09:22:48.593959Z
262,1,chores,2025-06-24T08:59:43.725230Z,10584,51.873,"{""qID"": ""34ZTTGSNJZ2KAND3IYOMV3MLCGGHQP-1"", ""sentence"": ""Justin found cleaning the oven to be a chore so Joseph bought him oven cleaner since _ complains."", ""option1"": ""Justin"", ""option2"": ""Joseph"", ""answer"": ""1""}",2025-06-24T08:59:43.725293Z
352,1,friendship,2025-06-25T09:23:20.915338Z,10967,31.116,"{""qID"": ""3I6NF2WGIGU2NG0NU261KURK6XKG5Q-1"", ""sentence"": ""Hunter is starting to dislike Samuel's friend because _ is jealous of the new relationship."", ""option1"": ""Hunter"", ""option2"": ""Samuel"", ""answer"": ""1""}",2025-06-25T09:23:20.915383Z
353,1,friendship,2025-06-25T09:23:36.868625Z,10969,14.043,"{""qID"": ""33NOQL7T9QD0V4D12QDT9J5QDRF8ZG-1"", ""sentence"": ""Aaron was really upset that they had treated their friend Ian badly, so to make it for it _ gave a gift to them."", ""option1"": ""Aaron"", ""option2"": ""Ian"", ""answer"": ""1""}",2025-06-25T09:23:36.868658Z
458,1,"{""choices"":[""ask"",""chores""]}",2025-06-25T15:01:25.544454Z,10987,11.358,"{""qID"": ""3PN6H8C9R4OWH22DN8WAMK49Q5XDAO-1"", ""sentence"": ""Aaron wanted to know how to clean a deck and asked Michael, since _ forgot how to do it."", ""option1"": ""Aaron"", ""option2"": ""Michael"", ""answer"": ""1""}",2025-06-25T15:01:25.544494Z
354,1,"{""choices"":[""friendship"",""family""]}",2025-06-25T09:24:01.042002Z,11124,22.852,"{""qID"": ""3R4QIDVOJPA4ZLXPZ89GOLCLBVWEEB-1"", ""sentence"": ""Kayla was sad about a friend moving and Monica was amused so the mom showed _ compassion."", ""option1"": ""Kayla"", ""option2"": ""Monica"", ""answer"": ""1""}",2025-06-25T09:24:01.042022Z
418,1,sickness,2025-06-25T09:53:21.768645Z,11127,7.57,"{""qID"": ""35F6NGNVMAX09EZJMTW59V8EHBN7TC-1"", ""sentence"": ""Steven put rubbing alcohol on Benjamin's injury, because _ was a trained nurse and knew it would help."", ""option1"": ""Steven"", ""option2"": ""Benjamin"", ""answer"": ""1""}",2025-06-25T09:53:21.768679Z
419,1,sickness,2025-06-25T09:53:35.876787Z,11268,12.895,"{""qID"": ""39XCQ6V3KY20QNBHIPXF83EVH4J56Q-2"", ""sentence"": ""Joseph helped Ryan get their range of motion back after their injury, because _ was more stiff."", ""option1"": ""Joseph"", ""option2"": ""Ryan"", ""answer"": ""2""}",2025-06-25T09:53:35.876813Z
420,1,sickness,2025-06-25T09:54:01.906640Z,11270,24.591,"{""qID"": ""3KTZHH2ONKT0WXEIN1NZ1H9HZVO8M7-2"", ""sentence"": ""Back pain is the worst I don't think it can compare to a leg injury. With the _ pain I'm not able to get around at all."", ""option1"": ""leg"", ""option2"": ""back"", ""answer"": ""2""}",2025-06-25T09:54:01.906809Z
392,1,ask,2025-06-25T09:42:40.460017Z,11528,18.662,"{""qID"": ""3NFWQRSHVGS9J2SJKCVAY465O4QGF3-2"", ""sentence"": ""Laura has recently bought a diamond and asks for Jessica's opinion whether the diamond is real, because _ is a diamond expert."", ""option1"": ""Laura"", ""option2"": ""Jessica"", ""answer"": ""2""}",2025-06-25T09:42:40.460037Z
421,1,sickness,2025-06-25T09:54:10.834980Z,11653,7.594,"{""qID"": ""302U8RURJZZPV2WONX19ECUGPJ0VNP-2"", ""sentence"": ""Neil has been to the hospital for injury many times while Michael only once, you can say _ is careful."", ""option1"": ""Neil"", ""option2"": ""Michael"", ""answer"": ""2""}",2025-06-25T09:54:10.835015Z
444,1,"{""choices"":[""ask"",""sickness""]}",2025-06-25T14:48:32.947619Z,11943,86.679,"{""qID"": ""3566S7OX5DHK65O30C0VBR1AVJ1175-1"", ""sentence"": ""Jennifer was worried about the side effects of the medication Natalie had prescribed, so _ asked several questions."", ""option1"": ""Jennifer"", ""option2"": ""Natalie"", ""answer"": ""1""}",2025-06-25T14:48:32.947655Z
428,1,sickness,2025-06-25T09:56:30.976762Z,12097,12.556,"{""qID"": ""3GS542CVJX122VCM0UCRKBT6X7595Y-1"", ""sentence"": ""The scars of Benjamin haven't gone away, but Justin's are disappearing. _ uses an ineffective scar cream."", ""option1"": ""Benjamin"", ""option2"": ""Justin"", ""answer"": ""1""}",2025-06-25T09:56:30.976785Z
445,1,ask,2025-06-25T14:48:51.100256Z,12226,16.684,"{""qID"": ""3VADEH0UHCV96VRX9H9W7EF4L95PSX-2"", ""sentence"": ""Emily was switching over to kosher and organic foods and asked Tanya some questions because _ always purchased kosher and organic foods."", ""option1"": ""Emily"", ""option2"": ""Tanya"", ""answer"": ""2""}",2025-06-25T14:48:51.100318Z
422,1,sickness,2025-06-25T09:54:20.964369Z,12245,8.604,"{""qID"": ""31JUPBOORPIGQFWXNPMK14USYI7L8A-1"", ""sentence"": ""Felicia had her injury tended to by Jennifer , as _ had little skill with medical treatments."", ""option1"": ""Felicia"", ""option2"": ""Jennifer"", ""answer"": ""1""}",2025-06-25T09:54:20.964394Z
393,1,hesitation,2025-06-25T09:42:56.524849Z,12443,14.979,"{""qID"": ""37J05LC5AZXMCK4O1CLN7HV044IDJQ-1"", ""sentence"": ""The accountant was late for his appointment but couldn't decide whether to walk or take an Uber. He thought his destination was too close to take an _ ."", ""option1"": ""Uber"", ""option2"": ""walk"", ""answer"": ""1""}",2025-06-25T09:42:56.524872Z
300,1,hesitation,2025-06-24T09:27:13.239599Z,12533,13.584,"{""qID"": ""3WRKFXQBODLTFKF9FQN181Q2AY4IY5-1"", ""sentence"": ""After deliberating, she chose bell peppers rather than jalapenos at the grocery store because the _ are spicy."", ""option1"": ""jalapenos"", ""option2"": ""bell peppers"", ""answer"": ""1""}",2025-06-24T09:27:13.239623Z
263,1,"{""choices"":[""ask"",""family"",""chores""]}",2025-06-24T09:00:32.594616Z,12660,46.584,"{""qID"": ""3QXFBUZ4ZMUY2KP9F1Q9K478YQDUGM-1"", ""sentence"": ""John tried to do more chores and ask his wife more questions to improve their marriage, he hoped the _ would make his wife feel more cared for."", ""option1"": ""chores"", ""option2"": ""questions"", ""answer"": ""1""}",2025-06-24T09:00:32.594638Z
394,1,hesitation,2025-06-25T09:43:12.396246Z,13150,14.412,"{""qID"": ""33K3E8REWY9BQ9DM18P8CYPF6SUX8O-1"", ""sentence"": ""Mary wasn't sure whether to leave the country by plane or ship.  She ended up choosing the _ because she was afraid of heights."", ""option1"": ""ship"", ""option2"": ""plane"", ""answer"": ""1""}",2025-06-25T09:43:12.396358Z
423,1,sickness,2025-06-25T09:54:27.119224Z,13204,4.56,"{""qID"": ""3OPLMF3EU711TMJ1TRB3J1KMMCYNLN-1"", ""sentence"": ""Nelson was in a lot of pain from their injury but Samuel was well. _ had to get some painkillers from the doctor."", ""option1"": ""Nelson"", ""option2"": ""Samuel"", ""answer"": ""1""}",2025-06-25T09:54:27.119245Z
424,1,sickness,2025-06-25T09:54:44.015724Z,13366,15.693,"{""qID"": ""3VW0145YLYAAMPBUU78QY9UMKMXJMX-1"", ""sentence"": ""Jeffrey has a internal injury but Robert is not a doctor and doesn't even know about first aid, _ will not find any medical help from him."", ""option1"": ""Jeffrey"", ""option2"": ""Robert"", ""answer"": ""1""}",2025-06-25T09:54:44.015744Z
446,1,ask,2025-06-25T14:51:18.673595Z,13449,145.663,"{""qID"": ""32204AGAABAE39KIV47A9RUAB7IHGH-1"", ""sentence"": ""Jessica asked Erin many questions about activites in Washington because _ had never been there."", ""option1"": ""Jessica"", ""option2"": ""Erin"", ""answer"": ""1""}",2025-06-25T14:51:18.673631Z
429,1,sickness,2025-06-25T09:56:45.787418Z,13578,13.259,"{""qID"": ""3BPP3MA3TEYXZG6O0S8KTEQD85NELL-1"", ""sentence"": ""Bob saw that scab on his hand but not the scar on his elbow being that the _ is visible."", ""option1"": ""scab"", ""option2"": ""scar"", ""answer"": ""1""}",2025-06-25T09:56:45.787439Z
395,1,,2025-06-25T09:43:41.143897Z,13727,27.47,"{""qID"": ""37SOB9Z0SUBUPIQRB8ROANMGHPW3L0-2"", ""sentence"": ""The disagreement was over whether the train could fit on the bridge, as the _ may be too narrow."", ""option1"": ""train"", ""option2"": ""bridge"", ""answer"": ""2""}",2025-06-25T09:43:41.143918Z
425,1,sickness,2025-06-25T09:55:02.992730Z,13769,8.563,"{""qID"": ""3BFNCI9LYKOGG82INGEEZKG7TZ137D-2"", ""sentence"": ""Joseph sustained an injury while working out but Craig didn't because _ warmed up properly."", ""option1"": ""Joseph"", ""option2"": ""Craig"", ""answer"": ""2""}",2025-06-25T09:55:02.992773Z
264,1,chores,2025-06-24T09:01:36.184414Z,14179,61.64,"{""qID"": ""34D9ZRXCYT8HDGK24W3Z9HEHFTWASH-1"", ""sentence"": ""Perfecting the art of cooking was proven to be a chore compared to juggling because the _ art is more intricate."", ""option1"": ""cooking"", ""option2"": ""juggling"", ""answer"": ""1""}",2025-06-24T09:01:36.184454Z
447,1,ask,2025-06-25T14:52:08.464645Z,14324,37.218,"{""qID"": ""351S7I5UGBAVYWV1Q6ZQ3M7UIX6JNE-2"", ""sentence"": ""At the interview, Samuel provided a CV and spoke enthusiastically to Christopher about the job, and _ asked questions."", ""option1"": ""Samuel"", ""option2"": ""Christopher"", ""answer"": ""2""}",2025-06-25T14:52:08.464680Z
396,1,ask,2025-06-25T09:44:00.822476Z,14421,16.514,"{""qID"": ""3MWOYZD5WX29Z7MY6JRVBIOHIIBNOH-2"", ""sentence"": ""Felicia asked Rachel whether the medical procedure was perfectly safe, _ was confident it was."", ""option1"": ""Felicia"", ""option2"": ""Rachel"", ""answer"": ""2""}",2025-06-25T09:44:00.822497Z
448,1,ask,2025-06-25T14:53:11.644453Z,14552,50.444,"{""qID"": ""3G4VVJO6P1UQC1DWO6CU8QC3YS2PKV-2"", ""sentence"": ""When Tanya asked Emily questions about the dead cat found at the corner of the park, _ was forced to prevaricate."", ""option1"": ""Tanya"", ""option2"": ""Emily"", ""answer"": ""2""}",2025-06-25T14:53:11.644483Z
386,1,hesitation,2025-06-25T09:40:32.453943Z,15077,11.248,"{""qID"": ""33KMQD9OFLSDBG2C9QT44ZGVRDA779-1"", ""sentence"": ""Rebecca wondered how she and Jennifer would merge their furniture when they moved into the apartment, but _ soon realized it would be an easy task to manage."", ""option1"": ""Rebecca"", ""option2"": ""Jennifer"", ""answer"": ""1""}",2025-06-25T09:40:32.453965Z
