"annotation_id","annotator","created_at","id","lead_time","sentiment","text","updated_at"
196,"1","2025-06-06T13:18:48.699781Z",4023,41.29,"Failure","{qID 3E22YV8GG14CQIZS1LSA8K5Y3PJPN6-1, sentence John was eager to put his fish in the new fish tank on a table but the _ was too delicate., option1 table, option2 tank, answer 1}","2025-06-06T13:18:48.699805Z"
197,"1","2025-06-06T13:18:49.301968Z",4024,6.859,"Failure","{qID 33KGGVH24UFELKUUIP4T5QEY2RB1XU-1, sentence The tea was hurting Ben's teeth, though the coffee was not because the _ was loaded with sugar., option1 tea, option2 coffee, answer 1}","2025-06-06T13:18:49.302030Z"
198,"1","2025-06-06T13:18:50.028952Z",4025,12.029,"other","{qID 3D0LPO3EABXOHHR5TNO600YFX6WOYN-1, sentence He preferred to clean with the soap instead of the body wash, because the _ left him feeling itchy., option1 body wash, option2 soap, answer 1}","2025-06-06T13:18:50.029016Z"
199,"1","2025-06-06T13:18:50.616311Z",4026,43.876,"relationship, helping","{qID 3UEDKCTP9X416V9WSKID84LHXTQK70-1, sentence Katrina loaned their jacket to Carrie during the cold night, although _ was feeling cold themselves., option1 Katrina, option2 Carrie, answer 1}","2025-06-06T13:18:50.616349Z"
200,"1","2025-06-06T13:18:51.227519Z",4027,9.779,"other","{qID 3HO4MYYR12MHB21WJQ5NGF6BB5EU6Y-1, sentence Adam had to schedule a visit a dermatologist but Joseph didn't because _ had bad skin., option1 Adam, option2 Joseph, answer 1}","2025-06-06T13:18:51.227557Z"
201,"1","2025-06-06T13:18:51.807451Z",4028,8.164000000000001,"other","{qID 3LOJFQ4BOXD2TFBZZZ9ZGY75VBGKDN-2, sentence Nancy preferred to eat popcorn rather than candy at the movies because the _ is sweet., option1 popcorn, option2 candy, answer 2}","2025-06-06T13:18:51.807494Z"
202,"1","2025-06-06T13:18:52.422653Z",4029,23.898,"relationship, helping","{qID 36JW4WBR06I8P9ONKK1SR6UYAUBHFF-2, sentence The project meant Emily collaborated with Victoria, who was not excited. _ hated working with others., option1 Emily, option2 Victoria, answer 2}","2025-06-06T13:18:52.422761Z"
203,"1","2025-06-06T13:18:53.061843Z",4030,14.109,"comparison of performance, road to sucess","{qID 3EAWOID6MTVMA64HMRZB30Y3HPJV06-2, sentence While Maria rode the bus to work, Megan rode a motorcycle because _ had an unexpired license., option1 Maria, option2 Megan, answer 2}","2025-06-06T13:18:53.061875Z"
204,"1","2025-06-06T13:18:53.671774Z",4031,8.892999999999999,"comparison of performance, road to sucess","{qID 3IQ9O0AYW8DXYYGF5K020KYNW0UTI8-1, sentence Steven only had one ear but Jeffrey had two. This meant that _ was very lopsided., option1 Steven, option2 Jeffrey, answer 1}","2025-06-06T13:18:53.671798Z"
205,"1","2025-06-06T13:18:54.253276Z",4032,12.229000000000001,"relationship, helping","{qID 3NZ1E5QA6ZZ6WZSCEGENJJ0NQJ8B5I-2, sentence Kevin repaired the wooden  furniture for Kyle last week since _ was an expert carpenter., option1 Kevin, option2 Kyle, answer 2}","2025-06-06T13:18:54.253298Z"
206,"1","2025-06-06T13:18:54.900601Z",4033,11.203,"other","{qID 3TLFH2L6Y9METO36WJ3AL63XCGGT2O-2, sentence Eric thought the clothes looked very nice but Kevin did not agree. _ didn't buy the clothes., option1 Eric, option2 Kevin, answer 2}","2025-06-06T13:18:54.900624Z"
207,"1","2025-06-06T13:18:55.571891Z",4034,15.76,"comparison of performance, road to sucess","{qID 38DCH97KHH01749MM0F7FIERULOJQA-1, sentence Jessica often experiences severe nausea, Victoria does not therefore _ does not ride roller coasters., option1 Jessica, option2 Victoria, answer 1}","2025-06-06T13:18:55.571922Z"
15,"1","2025-06-06T13:06:04.649155Z",4035,11.317,"comparison of performance, road to sucess","{qID 375VSR8FVYN6D9SX1ZJT000V3J3RZB-2, sentence The system that Jeffrey used was amazing compared to Randy, because _ system was lower end., option1 Jeffrey, option2 Randy, answer 2}","2025-06-06T13:06:04.649186Z"
7,"1","2025-06-06T13:04:00.406377Z",4036,3.27,"","{qID 31JUPBOORPIGQFWXNPMK14USYAP8LZ-2, sentence It took Jerry longer to shampoo his hair than his beard although the _ was bushy., option1 hair, option2 beard, answer 2}","2025-06-06T13:04:00.406403Z"
14,"1","2025-06-06T13:05:46.614676Z",4037,2.217,"","{qID 3WRKFXQBOB5ELVG2VSB1G32TGHMIYA-2, sentence Have you ever been on  a nature walk Samantha asked Tanya , _ is giving a reply to a question., option1 Samantha, option2 Tanya, answer 2}","2025-06-06T13:05:46.614700Z"
17,"1","2025-06-06T13:06:30.180611Z",4038,0.798,"","{qID 3BA7SXOG1JOCZOS38B7GVIFIFGW8RP-1, sentence Ben was choosing between a clothing business and a fitness business. He ended up opening the _ business because it was healthy., option1 fitness, option2 clothing, answer 1}","2025-06-06T13:06:30.180632Z"
