qID,phrase,option1,option2,answer,label
338GLSUI45PC971AFCPRNIP9ENRFSD-1,The cranberry sauce made the turkey taste even better because the _ was very sweet.,cranberry sauce,turkey,1,-1
38LRF35D5NAX88DLKMJP1AIZUI23UB-1,"Mary felt worse after taking the medication prescribed by Rachel, so _ wasn't able to get any better.",Mary,Rachel,1,-1
3DA79LNS5B9I8VYWKHTFWEWYCZH3TZ-1,The  quickly learned that it was better to cook ramen noodles in the microwave instead of the oven because the _ burned the noodles.,oven,microwave,1,-1
3VDI8GSXAFRLAYJPS0D4WE1BD81G8J-1,Neil asked Derrick for help on how to achieve better bowel movement since _ knew nothing about health.,Neil,Derrick,1,-1
3PGQRAZX02I3F9JY045FK58GPFNSYB-1,"The microchip in Kenneth's cat works, but Benjamin's doesn't because _ has a skilled veterinarian.",Kenneth,Benjamin,1,-1
3YD0MU1NC4FVUI0AGT5OEQILS6K7AA-1,"At night, the eagle could see more of the cave than the panther because the _ had better night vision.",eagle,panther,1,1
3W0XM68YZPT81KVNJ6P4FW6W6EDK1X-1,My hammer that I just bought was better than the screwdriver because the _ was the right tool for the job.,hammer,screwdriver,1,-1
3BFF0DJK8ZQMSCJBAWUG4M493ORTS7-1,"Although Lindsey was better at business than Mary, _ had the tendency to become more whiny in meetings.",Lindsey,Mary,1,-1
3EKTG13IZU1GHFZUXSK3EO7EOA3ML1-1,"When it comes to skateboarding, Elena is much better compared to Betty due to _ being hardworking.",Elena,Betty,1,-1
391JB9X4Z0MKRYGJWQK2RMI8UUQKM8-1,The vegetables cooked in the pan were better than the ones cooked in the microwave because the _ makes the vegetables crispy.,pan,microwave,1,-1
3L2OEKSTWBO0QE3W64BAVCWN6MXY8C-1,It is better to drive on a rough road with a SUV than a sedan because the _ has bigger wheels.,SUV,sedan,1,0
3DGDV62G7O7G1WAZF2UQGW20SVU2PW-1,The skateboard was better at executing an ollie when compared to the longboard because the _ was far more light.,skateboard,longboard,1,-1
3KLL7H3EGDZXL6ADKZ6W9SXKYP5VHP-1,Steven was better at making pastries than Donald because _ did not tend to overwork the dough.,Steven,Donald,1,-1
3PN6H8C9R64BBR1K768AEISHE6AAD7-1,Donald was the better marketing consultant for the company than Benjamin because _ loved talking to people.,Donald,Benjamin,1,-1
3D7VY91L65V446DI6FV90LB9H1CMBC-1,I've decided to install a shower instead of a bathtub. The _ is compact and efficient.,shower,bathtub,1,0
3L1EFR8WWT3FA364M8D0EPWARG99FL-1,"When it comes to dog training, Jeffrey's dogs are always better behaved than Matthew's because _ is a dog whisperer.",Jeffrey,Matthew,1,-1
356ZPKYPUJVLW62DSLDLHYRDVRTYPI-1,"As the gas filled the room, most people opted for the mask instead of the bag since the _ was efficient.",mask,bag,1,-1
3GVPRXWRPHSV6BK18JL13QIWCLBI7D-1,Emily looked much better in her swimsuit than Katrina because _ maintained a healthy diet.,Emily,Katrina,1,-1
304QEQWKZPIRKMVKLFDX884VLXSO05-1,Michael was much faster at cleaning the yard than Jeffrey because _ was very efficient with his time.,Michael,Jeffrey,1,-1
3QI9WAYOGQ91WP9SULAN1EONQ5V6SQ-1,"At the high school, Rebecca is better at talking to girls than Laura because _ is smoother.",Rebecca,Laura,1,-1
3FTID4TN8LWGBWO8GV8E8JUL24EYL9-1,Jeffrey was always faster than Leslie when the exercise was jogging because _ had longer legs.,Jeffrey,Leslie,1,-1
3SCKNODZ0XENKCVS5ZYT8YEDYH77NE-1,Rachel was starting to feel better than Felicia because _ willingly took the new antibiotic.,Rachel,Felicia,1,-1
359AP8GAGIYJNXX8071FKL89SO17C2-1,Tanya had a better fashion sense than Maria because _ always stayed up with the new trends.,Tanya,Maria,1,-1
32204AGAADQTXYJPF2JA1PII4J3HG2-1,Kenneth asked Craig for advice on treating shin splints because _ was new to running and had never experienced them before.,Kenneth,Craig,1,-1
3CIS7GGG65HLOHUBP8OLS3YOS32UEJ-1,Laura but not Maria was better suited to hang the decorations on the ceiling because _ is tall.,Laura,Maria,1,-1
3HYV4299H0UNQKNYM5NGWBGZ0S8E8M-1,Logan told Adam that he could design a stage set for him.  _ was talented.,Logan,Adam,1,-1
3XJOUITW8W5AFW4YIS5B9MP8LW9QTA-1,It was easier for Laura to write a book than Patricia because _ had a better imagination.,Laura,Patricia,1,-1
3D0LPO3EADD3B6QCDL06SYMNLX9OYP-1,"Although Natalie was a better cook than Emily, _ was a disaster at baking a cake.",Natalie,Emily,1,-1
3DQYSJDTYNPSZANDEBB848L1GKUXE2-1,"The jeep easily prevailed in its clash with the tank, as the _ 's crew was skilled at combat tactics.",jeep,tank,1,-1
3K8CQCU3KEZ2ARWTD7650EDUR7HWN4-1,The batter that Christine whipped up was much better than Erin because _ was a better chef.,Christine,Erin,1,-1
3KVQ0UJWPXJYK2QN97AJ6XD80KQ5WS-1,It was Adam who had to prepare meals for Robert since _ was a competent cook .,Adam,Robert,1,-1
3W0XM68YZPT81KVNJ6P4FW6W6KQK1M-1,Betty learned how to tell time with the digital clock quicker than the manual clock.  The _ is so easy to read.,digital,manual,1,-1
3GKAWYFRAPR3468FCRE7CFT4K7BDP9-1,The stock market was a better place for Rebecca to work than Samantha. _ found math and numbers easy.,Rebecca,Samantha,1,1
3MZ3TAMYTN1KIJ3N1VV705X46ZIRIE-1,The wood James dropped into the flame burnt much faster than the diaper does because the _ is flammable.,wood,diaper,1,-1
3I4E7AFQ2MDTT90LN2L2CLDN8BATJ2-1,The lice spread faster in the daycare than in the office because more people washed their hands in the _ .,office,daycare,1,-1
3HJ1EVZS2OHQYRMXWUCK4177UF8R3L-1,Farming better suited Angela and not Emily although _ could not stand the smell of the pig.,Angela,Emily,1,0
3IVEC1GSLPXDQ0P51LPSEH6JME0J1T-1,Being a doctor better suited Samantha and not Lindsey because _ always listened to their patients.,Samantha,Lindsey,1,-1
3TD33TP5DL03254T9C54RUG9I0ZABJ-1,The poems of Christopher are rated better by readers than those of Nelson because _ is a writer.,Christopher,Nelson,1,-1
31ODACBENUDU67SC9UOL7J5EVP4SQD-1,Amy pointed out the pleiades star cluster to Megan because _ was an experienced astronomer.,Amy,Megan,1,-1
3YLPJ8OXX8BVDJRD57NV3OL1E7Y4XF-1,"Jack's parakeet left its cage and flew to perch on the chair, because the _ had a better view out the window.",chair,cage,1,-1
30UZJB2POHA1T4OZZNZH102B2WM35K-1,"Steven was able to divide in math class much faster than Justin, so _ had a good score on the test.",Steven,Justin,1,-1
35O6H0UNLUUR87PVM6349579T8D5JD-1,"The musician was able to perform on the sax much better than on the flute, because the _ was out of tune.",flute,sax,1,-1
3QMELQS6Y7P4PZ8MZUMI3270ZJGR63-1,The mail sent to john do not arrive on time although he had got the text message earlier. The _ is faster.,message,mail,1,-1
371DNNCG46G49S42WYOBNV49TYJ8TX-1,"I loved my old comb better than my new brush, because the _ was much sturdier.",comb,brush,1,0
3RIHDBQ1NEWEVJG46755MWE7CBRHMR-1,The husband made ratatouille for dinner while the wife made a frozen pizza. The _ is more competent at cooking.,husband,wife,1,-1
3ULIZ0H1VA35J1AKCJLYD7NE4B151L-1,Lindsey was better at teaching than Patricia because _ was more patient and understanding to students.,Lindsey,Patricia,1,-1
3PKVGQTFIJY68JIS5DHAMTRTXSWYRU-1,The boy swam faster in the ocean than he did in the lake because the _ was too cold for swimming.,lake,ocean,1,0
302U8RURJZZPV2WONX19ECUGK2CVNY-1,Working in the academy better suited Matthew and not Lawrence because _ had a perfect memory.,Matthew,Lawrence,1,-1
35XW21VSVISY9ZB61NSPIVUTAFBSLK-1,"Roger fed his cat a diet rich in rice rather than corn, as he had read that the _ was better for his cat's sensitive stomach.",rice,corn,1,-1
3XD2A6FGFNSOE8BQSSDZLOFPG83S9R-1,Patricia had a better trained dog than Emily because _ knew how to use clicker training.,Patricia,Emily,1,1
38F60IALAGF7XE0SHWZW2IAIFNO0TD-1,Lawrence finishes off their shampoo bottle much faster than Kevin because _ has really long hair.,Lawrence,Kevin,1,-1
37M4O367VLWH9FVGP3GWPXZQW4ZM5S-1,"The shell jacket was better for rainy days but the coat was perfect for the very cold days, because the _ is waterproof.",shell jacket,coat,1,-1
30IRMPJWDZHWUPU4H04JLNO9AGIKRC-1,"The sled worked better in the snow than the toboggan, because the _ had a sticky bottom.",toboggan,sled,1,-1
30OITAWPBSHEIOWH1WD098WW1C49HE-1,The box can store the food better than the bottle for storing lunch because the opening of the _ is wide.,box,bottle,1,-1
38EHZ67RIO6FPCK06ZZNTUQFMDDMGA-1,Fred decided to sell the old house he owned for the hospital construction project. He figured the _ was a better use of the land.,hospital,house,1,-1
3VGET1QSZ0XD7646X0PG4HR4WBX7WW-1,I like stretchy jeans better than slim jeans as the _ are more comfortable for walking.,stretchy jeans,slim jeans,1,-1
32TMVRKDGNW5YIQ5XZB3NP48IO8845-1,Derrick was better at caring for a PICC line than Joseph because _ had to deal with a catheter before.,Derrick,Joseph,1,-1
3IQ9O0AYW8DXYYGF5K020KYNWV8IT1-1,"I enjoyed the park a lot better than the old run down zoo, because the _ had less things to do.",zoo,park,1,-1
3Z8UJEJOC1RZOGPIMBOY5EVLH1Q93W-1,Megan grew their plants better than Elena grew theirs because _ watered them more often.,Megan,Elena,1,-1
3BAWBGQGYNDFM638ROWKADWZE36V7X-1,"Pamela did crochet in the kitchen instead of the bedroom, because the _ had better lighting.",kitchen,bedroom,1,-1
3X52SWXE0X3JJNZ2OHXRK3JIS8SWCL-1,Lawrence wins championships more than Donald because _ is a better competitor and is always training hard.,Lawrence,Donald,1,1
3EQVJH0T40JI8E6OF46H8A9Z14QTH8-1,"Mary always lived a better lifestyle most of the time unlike Felicia, so _ was healthy for the physical.",Mary,Felicia,1,0
3XJOUITW8W5AFW4YIS5B9MP8LZFTQP-1,"The psychologist recommended therapy instead of medication, as she thought the _ would make the patient better.",therapy,medication,1,-1
3NKW03WTLOL27D8SDXAMW6W8R3NQWQ-1,"My friend renovated both her kitchen and bathroom. Her kitchen came off better, because the _ looks dated.",bathroom,kitchen,1,-1
35O6H0UNLUUR87PVM6349578RYVJ5L-1,The behavior of Megan was much better than Betty because _ was very nice and polite .,Megan,Betty,1,-1
3ATYLI1PRT0YMSW67NN3QDJRK5AJOH-1,Brian usually washed the tiny spots from the glasses for Eric after dinner because _ had better vision.,Brian,Eric,1,-1
3H781YYV6VWLITET91ABF50V33ETEH-1,The health of the roses was better than the health of the tulips because the _ were neglected.,tulips,roses,1,-1
31N9JPQXIPGKD114I8K5ZB37H3PHNJ-1,"Justin was a farmer with a better crop than Randy, because _ used a fancy type of fertilizer.",Justin,Randy,1,0
3P888QFVX58U24ZQMBJCFCJMOWNQO3-1,"The syrup irritated his throat, but the pill made it feel better, because the _ was so abrasive.",syrup,pill,1,-1
3BFNCI9LYKOGG82INGEEZKG7YJF734-1,"When trying to find information, Steven watches YouTube while William reads manuals as _ learns better by watching.",Steven,William,1,-1
3566S7OX5DHK65O30C0VBR1AVI3175-1,Playing goalkeeper better suitted Emily and not Erin because _ was able to read a players penalty run up.,Emily,Erin,1,-1
36818Z1KV3BYZA0GUJQY9BIXZPVA34-1,It's better to use natural shampoo for your hair than synthetic shampoo as the _ is better for your hair.,natural shampoo,synthetic shampoo,1,-1
30U1YOGZGAU0HYO748I17KYF7QJSD3-1,Nelson crafted a beautiful card for Mother's day but Ryan bought theirs because _ is skilled  at cardmaking.,Nelson,Ryan,1,-1
3HY86PZXP0WK992K7IQ19ZHZAAU1E0-1,"Although Kenneth was a better writer than Brett, _ had difficulty writing convincing romantic characters.",Kenneth,Brett,1,1
3ICOHX7ENEPK2KH2BZM1VUYQ6QS0EJ-1,The girl used her device for longer than she used her phone so the battery on the _ died quicker.,device,phone,1,-1
31S7M7DAGGOKUAPE6PLF0226N2WTLF-1,Leslie asked Jason for a tea recommendation to sleep better since _ knew they'd be able to tell them a good kind to try.,Leslie,Jason,1,1
3HEM8MA6H9AXTFCKHDKRCE033L1PQP-1,Carrie asked Christine to braid her hair for the party because _ was not skilled in braiding.,Carrie,Christine,1,1
3511RHPADVC7EVCM20GK0N1OUX2RLU-1,The better blogger was voted for and Justin won over Dennis because _ was more thoughtful.,Justin,Dennis,1,-1
385MDVINFCD6R158Y9ED77WDIOBJWO-1,"The toothpaste of Robert works better than that of Joel, so _ must use a name brand toothpaste.",Robert,Joel,1,-1
3SV8KD29L4Q5WGGVRHYW7QQ8JTQZK1-1,"I liked the reason a lot better than the excuse, because the _ was honest.",reason,excuse,1,-1
3PKVGQTFIHIREUJLLF5AUV3K8RBYRX-1,The hermit crab Frankie got while on vacation seemed to like shrimp better than flakes because the _ were bland.,flakes,shrimp,1,-1
3PA41K45VN2NNX75LEBLCNJ83AJP70-1,"The mans reaction was a lot better that his wife's face, because the _ was visible.",reaction,face,1,-1
3W31J70BAUA7IC4SJ1QOOQDVY4HKCT-1,"Betty was more experienced than Jessica at chess, so it was no surprise when _ won.",Betty,Jessica,1,-1
3SD15I2WD48C6XNKO4LML44KS6E63T-1,"She was in a hurry and wanted to travel with a plane instead of train, because the _ is faster.",plane,train,1,-1
3ZCC2DXSD9IF5KUEJ894UPKPZB5YYF-1,Jason was better at solving puzzles than William because _ spent far more time practicing them at night.,Jason,William,1,-1
3YGYP13643NCWKEEYB8Z5DTMUERRN9-1,"Natalie gives Elena the remote control, although _ is better at picking what to watch.",Natalie,Elena,1,-1
30U1YOGZGCAFBNNEO6U1ZIMN0WTDSM-1,"Amy used her laptop to connect to the Internet instead of her phone, because the _ was so much faster.",laptop,phone,1,0
3NFWQRSHVGS9J2SJKCVAY466PVDGFB-1,"When choosing between your options in Nice, it's better to visit the caves instead of the gardens because the _ are a lot less crowded.",caves,gardens,1,-1
3TC2K6WK9IGAPTAPDJ4FM8VJTNS82V-1,"She decided to start using olive oil instead of sunflower oil, because the _ is better quality.",olive oil,sunflower oil,1,0
3I7SHAD35MUH2UASTYJTVJPDTTY7MJ-1,"Rachel was better at asking and answering questions than Laura, so _ won the debate.",Rachel,Laura,1,-1
3ZUE82NE0CFUQNM11EJM6RP82QW8FC-1,"The garden shears worked a lot better than the machetes, because the _ were dull.",machetes,garden shears,1,-1
3087LXLJ6MEXE9IRMCU7LEVHOEG0F5-1,Derrick was very skilled in calligraphy but not Randy because _ had a steady hand.,Derrick,Randy,1,-1
3G3AJKPCXN6Z7DGUU1LXE0GJ5BEY47-1,The company that Angela worked for was far better than that of Christine because _ got many benefits.,Angela,Christine,1,-1
3MJ9GGZYO349ES4XQJCTQ1D5OVG2A5-1,The style of Angela is considered better looking than Victoria's because _ 's look is more modern.,Angela,Victoria,1,-1
3B9J25CZ25BQC6IT4CNQNEGXMR6CSO-1,"When it comes to growing plants, Elena is better than Cynthia because _ is a gardener.",Elena,Cynthia,1,-1
3KTZHH2ONIDL28FB33BZ9JL89PEM8O-1,His music was better than the song I was listening to because the _ was new and fresh.,music,song,1,-1
3XAOZ9UYR1596CSPG9L13G6DTGOQ1D-1,"In order to talk faster, Adam began reading from a script instead of relying on memory. The _ enabled him to talk faster.",script,memory,1,-1
3EKTG13IZU1GHFZUXSK3EO7EOANLMK-1,Adam paid a large amount of money to frame a picture they had painted but Joel did not because _ was very talented.,Adam,Joel,1,-1
3UEDKCTP9X416V9WSKID84LIZ5VK7X-1,"The desk at the hotel was in better condition than the chair, because the _ was modern.",desk,chair,1,-1
3SZYX62S5IEYOCOTLXE76F2Z07F75U-1,The teeth of Hunter were far better than Kevin because _ always brushed his teeth.,Hunter,Kevin,1,-1
3W3RSPVVGSPZUN436UBP5YO86FRLUK-1,John prefers windup clocks to digital clocks because they don't need a battery. The _ stop working faster.,digital clocks,windup clocks,1,-1
36U4VBVNQOBAXLZGBE8LRAX77TKRUN-1,"Erin is rated as the better concierge when compared to Kayla, so _ has probably done it for a greater number of years.",Erin,Kayla,1,-1
3PUV2Q8SV6IGU16CDK869TCNWAKBD0-1,Cynthia painted the walls better than Amy did because _ was a carpenter during the day.,Cynthia,Amy,1,-1
35F6NGNVM8HLFP0C2VK5HXK5SIF7T8-1,"Kayla had to shave their legs more frequently than Elena, because _ had faster growing body hair.",Kayla,Elena,1,0
3MNJFORX8B2W9G4SJI0J29R85MRF55-1,Craig got better grades in high school than Derrick because  _ liked to read and study.,Craig,Derrick,1,-1
38EHZ67RIMQ0VNLTM1NN1W26SWHGMV-1,Michael can maneuver a tank around better than Kyle because _ has extensive military training.,Michael,Kyle,1,-1
3JTPR5MTZUQMJRVD4R3GAK7L6RTK5R-1,Mary was able to lay down a better floor than Cynthia because _ had worked as a carpenter.,Mary,Cynthia,1,1
3AC6MFV69KGEUQFNLWVZUYAGRIZZHM-1,"We could write our concerns on paper, but wouldn't it better to talk about them in a meeting? The _ doesn't allow feedback.",paper,meeting,1,-1
3ZG552ORAM2T6G7V1E3PMORI93P2VA-1,"At the cook off, Kevin made a better cake than Aaron because _ had used fresh eggs.",Kevin,Aaron,1,-1
39N6W9XWRDL0P4A754BYVRPD18KGYE-1,"Leslie was wise and knowledgeable in the ways of the world, unlike Nick, because _ had lived a very long life.",Leslie,Nick,1,1
3RZS0FBRWK8TZE21CVJWS9BMZ49CPC-1,Victoria is very skilled at writing but Emily is not. _ won a Pulitzer prize for their written work.,Victoria,Emily,1,1
3WA2XVDZEMF0M64ATQQICXK8UUXE69-1,"Mary used the calculator to find the solution instead of the abacus, because the _ was quicker for her.",calculator,abacus,1,-1
38LRF35D5LUIEJEE0O7P9CUR1ECU3S-1,Kayla was better at maintaining good grades than Jessica because _ liked to study with her friends.,Kayla,Jessica,1,-1
3VZYA8PITOW5CCP2G0HYZ2444W850Q-1,"The sore muscle in Perry's leg got worse when he tried a splint, but better when he tried a wrap, because the _ was heavier.",splint,wrap,1,-1
3PKVGQTFIJY68JIS5DHAMTRSW8PYRG-1,"Donald's cat ran faster and won the race against Kenneth's cat, so _ won the bet.",Donald,Kenneth,1,-1
3OEWW2KGQJ9LJ6WEXR1SNFOEFLPDO9-1,"Kenneth was very talented and auditioned for the part in the play unlike Brian, therefore _ got the part.",Kenneth,Brian,1,1
38G0E1M85M32QSGXKYDVS7MASY5VUQ-1,"Even though they are both computer technicians, Derrick does a better job than William because _ is really good at installing software.",Derrick,William,1,-1
3J94SKDEKK3E5LP3CAHT67CWNM25DG-1,The baby slept better in the crib by themselves than in the bed with their mother because there was less movement on the _ mattress.,crib,bed,1,-1
306W7JMRYYWPJHBECELQV3AEXWLB8B-1,"Angela was better at practicing piano than Megan and received the scholarship to music camp, so _ was excited.",Angela,Megan,1,1
3ZG552ORAOI80562LCFPEMFR3NL2VP-1,James got tired faster when running on the street than when running in the walkway because the _ is longer.,street,walkway,1,0
3AC6MFV69KGEUQFNLWVZUYAGMW5HZX-1,Airbnb was ideal for Amy but Cynthia liked staying in hotel better than homes. _ booked a room in a downtown loft for their vacation.,Amy,Cynthia,1,-1
3SU800BH886PF9JNIXVLEIBB5MPUQ5-1,"After moving in to her new home, she noticed that the room looked better with another lamp because the _ was dim.",room,lamp,1,-1
3PUV2Q8SV6IGU16CDK869TCOXFQDBL-1,"Joseph designed a new, modern house for Robert because _ was a very talented architect.",Joseph,Robert,1,-1
371Q3BEXDH73KZT3WQ7YYCHI0RWZSJ-1,I really enjoyed my meal a lot better than John enjoyed his dinner because the _ was tasty.,meal,dinner,1,0
3DA79LNS5B9I8VYWKHTFWEWYC913T3-1,Erin had to pay more taxes then Felicia because _ had a better paying job.,Erin,Felicia,1,-1
3B623HUYJ4OO03SGN07LLSKE1JV8SV-1,I liked the shirt of Nick better than the shirt of Eric since _ 's shirt was newer.,Nick,Eric,1,-1
3LG268AV384T8P2ULETGNSB4QKMRE1-1,Felicia wouldn't give Victoria a discount after being berated over it which made _ feel better.,Felicia,Victoria,1,-1
368IUKXGA564JXT0246T69JC3IY6PE-1,Natalie is very skilled at holding a conversation but Megan is not. _ is quite popular at dinner parties.,Natalie,Megan,1,-1
3M4KL7H8KX1GWU951073XBPMT0361T-1,"Victoria put their marketing degree to better use than Laura, therefore _ was able to sell the house in just 2 days.",Victoria,Laura,1,1
37SOB9Z0SSVFVTRKRAFOIPY8OJN3L3-1,"Samantha is considered to be the better dog breeder than Patricia, so _ must do better on the AKC inspection.",Samantha,Patricia,1,-1
33Q5P9PUSR02773EJ2TYB5182DUCZ7-1,Joel advised Adam to add more honey later if homemade wine doesn't come out as sweet as he likes as _ is an experienced wine maker..,Joel,Adam,1,-1
360ZO6N6J3X0A2XSSTTD1D4RHMWM92-1,The woman thought essential oils would cure her illness better than medicines because she believed the _ were effective.,oils,medicines,1,-1
3ZURAPD288LXLY39IVY7ZJERYLB1FX-1,"To prove it would hold better, the electrician replaced the beam with a metal rod. The _ was wobbly.",beam,metal rod,1,-1
3N2YPY1GI8C0VLIIEWAQGNOFZSCEV5-1,Steven was better prepared during the landslide than Eric because _ listened to the local news on their radio.,Steven,Eric,1,-1
3OND0WXMHWDGJVORP9HM9O9Y38WHEW-1,The dress was a better choice than the skirt because the _ was more formal.,dress,skirt,1,-1
3ZQA3IO31BPRRBG2HYHXMDN5QLNO1P-1,"Dora used the loan to buy the motorcycle instead of the SUV, because the _ got better gas mileage.",motorcycle,SUV,1,-1
329E6HTMSW04BN926A3N3PLTZIAK37-1,Erin was better at driving than Kayla because _ had taken a driver's safety class at school.,Erin,Kayla,1,1
33Q5P9PUSPKNDI47Z4HYJ7D0970CZP-1,Nick bought unlimited text plans while Samuel did not because _ was faster at texting.,Nick,Samuel,1,-1
3THR0FZ95PR4HIK6A8ZG6SWJJF6OLG-1,Running a business better suited Dennis and not Benjamin although _ always got confused at the bank.,Dennis,Benjamin,1,-1
3PKJ68EHDNUOUBAJ3ASD64MQ8HNHJE-1,The small brush is better than the large brush for painting the trim because the _ is more precise.,small brush,large brush,1,-1
3DW3BNF1GJWJMK8R1TOQODSUQJZ8VD-1,"The new brush broke a lot quicker than the old comb, because the _ was not as strong.",brush,comb,1,-1
3M0556243UYFTU957G85OOF3RMVNFH-1,"The ointment hurt her pores, but the oil made them better, because the _ was so abrasive to them.",ointment,oil,1,-1
3ACRLU860NC6SIL5PH7QND603IWBEK-1,Katrina was better suited to milking the cow than Natalie because _ had grown up on a farm.,Katrina,Natalie,1,-1
3WRKFXQBOB5ELVG2VSB1G32TGGNYIP-1,Kyle was known as a better carpenter than Aaron because _ made walls look better.,Kyle,Aaron,1,-1
3J94SKDEKINZBWQWSC5TE9ONT84D5J-1,"Aaron experienced back pain while Craig had no pain, so _ needed to visit the chiropractor frequently.",Aaron,Craig,1,-1
3T2HW4QDUXLN1GL1F4ZZYHZGOI9C9E-1,The flowers grew better in the pots than in the ground because there was fertilizer in the _ .,pots,ground,1,-1
3L7SUC0TTW8IE89FSXAK823ZGUX0MR-1,"The strawberries made a better topping for the cake than the blueberries, because the _ were outdated.",blueberries,strawberries,1,-1
3UOMW19E6D4P64KISGAIU3658AWC5Q-1,"Kenneth got better grades than Justin in every class, so _ offered to give some tutoring.",Kenneth,Justin,1,-1
3XD2A6FGFNSOE8BQSSDZLOFPGAT9S2-1,Jennifer was dribbling around the court much quicker than Felicia because _ is lighter on the feet.,Jennifer,Felicia,1,-1
3J6BHNX0U9QBFR2COTN2C3JZ4YGKN0-1,Craig  always performed better than Leslie at the games because _ had more dedication to the game.,Craig,Leslie,1,-1
3NBFJK3IOHGOVQ65ZH20T0RBNTGOGW-1,"Because Laura was autistic and Angela was not, _ frequently experienced sensory overload when she was overloaded with stimuli.",Laura,Angela,1,-1
3VGET1QSZ2DS1V3DHY1GWFFCKOW7WS-1,"Having a successful and healthy pregnancy was more likely for Rebecca than Mary, because _ had better access to healthcare.",Rebecca,Mary,1,-1
38RHULDV9YDAWQL2GRTDV6HD587WI8-1,Natalie asked Elena for advice on how to apply makeup because _ wasn't very experienced.,Natalie,Elena,1,-1
367O8HRHKIM2BR4LVVT8WESHNJ0S4O-1,The coin sank faster to the bottom of the pool than the ring because the _ was heavier.,coin,ring,1,-1
371DNNCG46G49S42WYOBNV49SNB8T2-1,The songs sounded better in the hall than in the auditorium because the speakers in the _ were bigger.,hall,auditorium,1,-1
37PGLWGSJVKYVFQSBBMAZTBRCE7IKC-1,Practicing sprint drills helps William run faster than Jeffrey as _ moved his legs faster.,William,Jeffrey,1,-1
3JAOYN9IHNGD9E0252NOE1SZH9G339-1,Elena was always better at basketball than Lindsey because _ was taller and a faster runner.,Elena,Lindsey,1,-1
30EV7DWJTVTYSBL1TR2CJ0CO7TPY60-1,Emily liked cleaning the stone patio but not Mary because _ is efficient at cleaning.,Emily,Mary,1,-1
3XDJY5RK5SJ3WFXI02C8JHMXKUR4U7-1,Sarah asked Felicia on which medicine one should take for the flu because _ was less knowledgeable.,Sarah,Felicia,1,-1
39WICJI5ATQZ0I8O6B6XQ4968ARZ3J-1,The documentary movie put Dorothy in a better mood than the dramatic film because the _ was produced well.,documentary movie,dramatic film,1,-1
34ZTTGSNJXM5GYEWY0CM35YCME6QH9-1,"Robert was experienced in the kitchen unlike Derrick, so _ was able to cook dinner for guests with confidence.",Robert,Derrick,1,1
3E9VAUV7BYSE92WB32VOR32IWAXYAG-1,"In the garden, the tomatoes grew faster than the potatoes due to the _ having fertilized dirt.",tomatoes,potatoes,1,-1
3XQ4XW3OD9ADEOQR7JYKB17BA0T2S5-1,Jennifer is better at thinking like a scientist than Amy since _ remembers her biology and chemistry.,Jennifer,Amy,1,-1
37SDSEDINBG308STUF41HPLDZBU187-1,Natalie liked gardening better than Rachel liked it because _ liked dealing with the plants.,Natalie,Rachel,1,-1
3YKP7CX6G4T0DS52M75K912RAZHB77-1,Christine was giving a speech on deforestation and needed help from Jennifer because _ wasn't as knowledgeable in the topic.,Christine,Jennifer,1,-1
33W1NHWFYHJ4ZZ6ILQCO8HD426HTZ1-1,"Joe did better on the test than the pop quiz, because he was prepared for the _ that day.",test,quiz,1,-1
3ABAOCJ4RAI621EE9V4ZN8UGRQ8MQ4-1,"Emily asked Natalie to help her choose the best place to have her hair done, although _ was actually quite knowledgeable about salons.",Emily,Natalie,1,-1
3G57RS03HJJR2BRNFLXCAOLSQZJ52L-1,The flower grew better in my house than in the yard because it was hot in the _ .,yard,house,1,-1
371QPA24C2M743LADF3WGNTSPTN1T7-1,The music plays better on the stereo than the computer because the _ is quieter.,computer,stereo,1,-1
32204AGAABAE39KIV47A9RUAB9BHGE-1,"Justin got the better deal in the agreement with Jason, so _ is the more astute negotiator.",Justin,Jason,1,-1
3WPCIUYH1CMGQN0TD6ZR9NIA3PNTDU-1,The ring looked better than the necklace did because the _ was shiny and clean.,ring,necklace,1,0
3A520CCNWNY198GDJ37US2MULXCEAN-1,The turtle of Kyle is healthier than Joseph's because _ feeds his a better diet.,Kyle,Joseph,1,-1
3E9ZFLPWO064FFPZAU1ZPNJS7IGXIX-1,Kayla could dissect a sentence better than Victoria because _ favorite subject was English in school.,Kayla,Victoria,1,-1
3EHVO81VN5JHZUUFDLM724Q4E10H1P-1,"Maria gets Kayla to pose so that she can draw her, because _ is a better artist.",Maria,Kayla,1,-1
3TRB893CSLOW49DD2TXYACTPROJ7GL-1,Lucy liked gambling at the casino more than the truckstop because there were better odds at the _ .,casino,truckstop,1,-1
3B9J25CZ25BQC6IT4CNQNEGXR8FCS0-1,You would better wear your black bow rather than the white bow as the _ hides dirt.,black bow,white bow,1,-1
3K8CQCU3KEZ2ARWTD7650EDUWRENW1-1,Steven had a very fancy costume compared to Benjamin because _ was experienced at sewing fabric.,Steven,Benjamin,1,-1
3QMELQS6Y59PVA9FFWAIB4JR9K26RV-1,I sleep better in the winter than in the summer as the _ is nice and cool at night.,winter,summer,1,-1
38F60IALAGF7XE0SHWZW2IAIK59T0W-1,Natalie showed Patricia the most efficient method for making a homework schedule. _ was a tutor.,Natalie,Patricia,1,-1
